ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
AMZN,2019-07-25,data\raw\data\transcripts\AMZN\2019-Jul-25-AMZN.txt,0.2352268397808075,0.039147138595581055,0.7256261110305786,-0.015589116785757695,-0.06003589930352815
AMZN,2019-10-24,data\raw\data\transcripts\AMZN\2019-Oct-24-AMZN.txt,0.1777341663837433,0.06143283098936081,0.7608330845832825,-0.010922221117825037,-0.0023136072771393623
AMZN,2020-04-30,data\raw\data\transcripts\AMZN\2020-Apr-30-AMZN.txt,0.1557847410440445,0.09011515974998474,0.7540999054908752,-0.07597409237648922,-0.04300320360566301
AMZN,2020-01-30,data\raw\data\transcripts\AMZN\2020-Jan-30-AMZN.txt,0.1889248639345169,0.040814731270074844,0.7702604532241821,0.07379135586484753,0.09598115384339301
AMZN,2020-07-30,data\raw\data\transcripts\AMZN\2020-Jul-30-AMZN.txt,0.26686638593673706,0.05923248082399368,0.6739012598991394,0.036960821567137314,0.05672573097076117
ASML,2016-04-20,data\raw\data\transcripts\ASML\2016-Apr-20-ASML.txt,0.14442458748817444,0.06467099487781525,0.7909045815467834,-0.006325874544078958,0.029140144247778776
ASML,2016-01-20,data\raw\data\transcripts\ASML\2016-Jan-20-ASML.txt,0.14906764030456543,0.06139076501131058,0.7895415425300598,0.02463024888509202,0.05219320690989804
ASML,2016-07-20,data\raw\data\transcripts\ASML\2016-Jul-20-ASML.txt,0.15185070037841797,0.03327847644686699,0.8148708939552307,-0.024778090918619045,0.012943687633695689
ASML,2016-10-19,data\raw\data\transcripts\ASML\2016-Oct-19-ASML.txt,0.1364419013261795,0.04382101073861122,0.8197371959686279,-0.004899902553321622,-0.0023059594221871427
ASML,2017-04-19,data\raw\data\transcripts\ASML\2017-Apr-19-ASML.txt,0.15608398616313934,0.05593551695346832,0.7879804372787476,0.024903348841649908,0.0438961355096843
ASML,2017-01-18,data\raw\data\transcripts\ASML\2017-Jan-18-ASML.txt,0.1694241762161255,0.06532549113035202,0.7652502059936523,-0.009026718891980035,-0.0015451379486859373
ASML,2017-07-19,data\raw\data\transcripts\ASML\2017-Jul-19-ASML.txt,0.16920489072799683,0.0707375556230545,0.7600575089454651,0.021177495965520876,0.025891281125324905
ASML,2017-10-18,data\raw\data\transcripts\ASML\2017-Oct-18-ASML.txt,0.16048961877822876,0.04341251030564308,0.7960976958274841,0.02498115564496617,0.03278391976670347
ASML,2018-04-18,data\raw\data\transcripts\ASML\2018-Apr-18-ASML.txt,0.1714702844619751,0.035667549818754196,0.7928621768951416,-0.054381785246180425,-0.07105495907873305
ASML,2018-01-17,data\raw\data\transcripts\ASML\2018-Jan-17-ASML.txt,0.1776280701160431,0.032065100967884064,0.790306806564331,0.020986140222136518,0.015413348647502545
ASML,2018-07-18,data\raw\data\transcripts\ASML\2018-Jul-18-ASML.txt,0.21775759756565094,0.022424407303333282,0.7598180174827576,-0.012115660068139467,0.0049104015453298455
ASML,2018-10-17,data\raw\data\transcripts\ASML\2018-Oct-17-ASML.txt,0.17024338245391846,0.02758950926363468,0.8021671772003174,-0.046321962699283126,-0.14512728451534174
